player_id,country_id,name,sex,hand,ht,year_of_birth
202911,UKR,Anastasiya Vasylyeva,F,L,,1992
211646,ROU,Oana Georgeta Simion,F,U,,1996
206183,BEL,Marie Benoit,F,L,,1995
211260,BEL,Marie Benoit,F,L,,1995
215555,USA,Roosh Wijesundera,F,U,,1992
210804,GER,Carolin Schmidt,F,R,,1994
204309,BEL,Michaela Boev,F,U,,1991
214718,AUT,Christina Wolfgruber,F,U,,1998
205714,GBR,Francesca Jones,F,R,,2001
206228,MEX,Andrea Renee Villarreal,F,U,,1994
210568,MEX,Andrea Renee Villarreal,F,U,,1994
215021,SUI,Naima Karamoko,F,U,,1998
220025,BEL,Pauline Demel,F,U,,2000
220659,BEL,Celine El Ghali,F,U,,2001
215329,BEL,Juliette Bastin,F,R,,1998
216055,GER,Linda Puppendahl,F,U,,2000
220553,GER,Linda Puppendahl,F,U,,2000
215551,CZE,Laetitia Pulchartova,F,R,,2001
219965,CZE,Laetitia Pulchartova,F,R,,2001
215416,FRA,Kassandra Davesne,F,U,,1999
210870,MDA,Cristina Bucsa,F,U,,1998
215112,BEL,Emily Casteleyn,F,U,,1996
202703,BEL,Louise Wittouck,F,U,,2000
215779,USA,Roosh Wijesundera,F,U,,1992
203181,GER,Linda Prenkovic,F,R,,1993
205984,GER,Linda Prenkovic,F,R,,1993
206276,ESP,Ainhoa Atucha Gomez,F,L,,1993
215075,GER,Laura Heinrichs,F,U,,1991
216226,NED,Chanel Janssen,F,R,,2000
215557,FRA,Julia Vulpio,F,L,,2001
214257,ESP,Almudena Sanz Llaneza Fernandez,F,U,,1991
209945,ESP,Almudena Sanz Llaneza Fernandez,F,U,,1991
214922,SWE,Rebecca Gustafson,F,U,,1998
210786,CRO,Mia Jurasic,F,R,,1997
214023,CRO,Mia Jurasic,F,R,,1997
214805,RUS,Anna Makhorkina,F,U,,1998
214180,RUS,Anna Makhorkina,F,U,,1998
213789,SRB,Kristina Ostojic,F,R,,1995
210781,SRB,Kristina Ostojic,F,R,,1995
203429,SRB,Doroteja Eric,F,L,,1993
203488,SRB,Doroteja Eric,F,L,,1993
214507,CZE,Gabriela Horackova,F,R,,1991
215193,BIH,Nefisa Berberovic,F,U,,2000
215131,BIH,Nefisa Berberovic,F,U,,2000
215393,SRB,Mihaela Djakovic,F,R,,2002
220430,SRB,Mihaela Djakovic,F,R,,2002
220058,GER,Valentina Likic,F,U,,2000
214123,SVK,Viktoria Surova,F,R,,2000
216084,SVK,Viktoria Surova,F,R,,2000
213599,SRB,Mila Mejic,F,L,,2000
214747,SRB,Mila Mejic,F,L,,2000
202691,ITA,Federica Prati,F,U,,1996
214152,ITA,Federica Prati,F,U,,1996
213584,SRB,Milana Spremo,F,R,,1992
203349,SRB,Milana Spremo,F,R,,1992
215905,SRB,Bojana Markovic,F,R,,1999
206357,AUS,Angelique Svinos,F,U,,1996
214041,CRO,Laura Masic,F,U,,2002
215907,CRO,Laura Masic,F,U,,2002
214601,SRB,Jelena Lukic,F,R,,1997
211472,UKR,Oleksandra Korashvili,F,R,,1996
213896,RUS,Valeriya Pogrebnyak,F,U,,1999
212005,RUS,Valeriya Pogrebnyak,F,U,,1999
215145,BLR,Hanna Sokal,F,U,,1999
214766,RUS,Anastasia Zakharova,F,U,,2002
206419,UKR,Angelina Shakhraychuk,F,R,,2000
214744,UKR,Angelina Shakhraychuk,F,R,,2000
220436,RUS,Natalia Belova,F,U,,1998
214175,RUS,Natalia Belova,F,U,,1998
216020,RUS,Nasty Surkova,F,U,,2001
220280,RUS,Nasty Surkova,F,U,,2001
215218,RUS,Angelina Zhuravleva,F,U,,1997
211876,RUS,Angelina Zhuravleva,F,U,,1997
211809,BLR,Shalimar Talbi,F,U,,2001
216039,BLR,Shalimar Talbi,F,U,,2001
206116,BLR,Lizaveta Artsiomenka,F,U,,2001
220437,BLR,Lizaveta Artsiomenka,F,U,,2001
214809,RUS,Aleksandra Vostrikova,F,U,,1998
213576,GER,Vivian Wolff,F,R,,1999
215386,GER,Vivian Wolff,F,R,,1999
220398,LTU,Joana Eidukonyte,F,R,,1995
206177,LTU,Joana Eidukonyte,F,R,,1995
214868,RUS,Nonna Kurginyan,F,U,,1998
213857,RUS,Nonna Kurginyan,F,U,,1998
220438,RUS,Diana Demidova,F,U,,1998
213976,RUS,Diana Demidova,F,U,,1998
215234,BLR,Aleksandra Efremova,F,U,,2001
220439,BLR,Aleksandra Efremova,F,U,,2001
219638,BLR,Anhelina Kalita,F,U,,1997
215015,BLR,Polina Pekhova,F,R,,1992
202678,BLR,Polina Pekhova,F,R,,1992
211426,NED,Jamie Jillissen,F,U,,1998
220459,NED,Jamie Jillissen,F,U,,1998
214959,BLR,Nika Shytkouskaya,F,U,,1999
211763,RUS,Ekaterina Trashchenko,F,U,,1999
216358,RUS,Ekaterina Trashchenko,F,U,,1999
214504,RUS,Valeriya Urzhumova,F,U,,1997
216013,RUS,Diana Demidova,F,U,,1998
216119,EST,Maileen Nuudi,F,R,,2000
215707,BLR,Aleksandra Efremova,F,U,,2001
203415,RUS,Sofia Dmitrieva,F,U,,1995
215232,RUS,Elina Vikhryanova,F,U,,1997
216179,RUS,Valeriya Olyanovskaya,F,U,,2001
206028,RUS,Alena Tarasova,F,R,,1995
214741,RUS,Ekaterina Kazionova,F,R,,1999
214546,RUS,Ekaterina Kazionova,F,R,,1999
220807,BLR,Anastasiya Abramovich,F,U,,2003
202672,RUS,Ekaterina Yashina,F,R,,1993
211524,RUS,Polina Golubovskaya,F,R,,1999
214517,RUS,Polina Golubovskaya,F,R,,1999
203516,RUS,Diana Demidova,F,U,,1997
201309,BLR,Sadafmoh Tolibova,F,U,,1996
216030,LAT,Anna Ozerova,F,U,,1997
202631,BLR,Kristina Dmitruk,F,R,,2003
220808,BLR,Kristina Dmitruk,F,R,,2003
206007,HUN,Vanda Lukacs,F,U,,1993
202435,HUN,Vanda Lukacs,F,U,,1993
206194,LIE,Kathinka Von Deichmann,F,R,,1995
206329,MEX,Ana Sofia Sanchez,F,L,,1995
206430,USA,Libby Muma,F,U,,1994
203357,USA,Libby Muma,F,U,,1994
216397,AUS,Laura Ashley,F,R,,2002
205933,BRA,Nathalia Wolf Gasparin,F,R,,2000
220317,BRA,Nathalia Wolf Gasparin,F,R,,2000
215818,BRA,Georgia Gulin,F,U,,2000
214020,RUS,Amina Anshba,F,U,,2000
203465,BRA,Nathaly Kurata,F,U,,1993
202694,BRA,Teliana Pereira,F,R,,1989
203510,BRA,Nathalia Rossi,F,L,,1990
205591,BRA,Isabela Campos Bifano,F,U,,2000
219654,BRA,Isabela Campos Bifano,F,U,,2000
220350,BRA,Luiza Fullana,F,U,,2002
220351,BRA,Luiza Fullana,F,U,,2002
216574,BRA,Giovanna Ferreira Caputo,F,U,,1999
213755,BRA,Erika Drozd Pereira,F,U,,1998
215721,BRA,Rebeca Pereira,F,R,,1993
214605,ARG,Agustina Chlpac,F,U,,1997
213897,BRA,Maria Silva,F,R,,1998
215629,BRA,Alexandra Ferreira Da Silva,F,U,,2002
220366,BRA,Ana Paula Melilo,F,U,,2001
219260,BRA,Sthefanie Santos,F,U,,1997
211457,COL,Arantxa Sanchez,F,L,,1994
206431,TTO,Soizette Simmons,F,R,,1987
220265,TTO,Soizette Simmons,F,R,,1987
211594,BRA,Ana Luiza Cruz,F,U,,2002
211293,BRA,Juliana Silva De Carvalho,F,R,,1994
210749,BRA,Vivian Mayumi Toma,F,U,,1991
210718,BRA,Vivian Mayumi Toma,F,U,,1991
214157,BRA,Lara Isis Teodoro De Oliveira,F,R,,1999
216122,BRA,Amanda Andrade Silva,F,U,,1997
213891,BRA,Amanda Andrade Silva,F,U,,1997
210748,BRA,Louise Reis De Campos,F,R,,1994
211791,BRA,Sophia Chow,F,U,,1998
214710,USA,Valerie Quiceno,F,U,,1998
215836,BRA,Julia Candiotto,F,U,,1999
220577,BRA,Julia Candiotto,F,U,,1999
220578,BRA,Julia Konishi Camargo Silva,F,U,,2000
220579,PAR,Tatiana Terwindt,F,U,,2000
215458,USA,Julia Fisch,F,R,,1998
215854,BRA,Jennifer Rosa Dourado,F,U,,2001
220474,BRA,Giulia Spicacci,F,U,,2000
220831,BRA,Priscila Janikian,F,U,,2003
205609,BRA,Marcela Guimaraes Bueno,F,U,,1988
220832,BRA,Debora Janjulio Braga De Souza,F,U,,2002
220833,BRA,Caroline Furlaneto,F,U,,2001
215852,BRA,Caroline Furlaneto,F,U,,2001
206091,TRI,Yolande Leacock,F,R,,1991
214140,BRA,Mariana Borges,F,U,,1999
201691,BUL,Dia Evtimova,F,R,,1987
214691,ITA,Anna Giulia Remondina,F,R,,1989
202433,ITA,Anna Giulia Remondina,F,R,,1989
202669,ROU,Cristina Dinu,F,R,,1993
214006,BUL,Petia Arshinkova,F,U,,1998
215262,GER,Constanze Stepan,F,U,,1998
211856,UKR,Oleksandra Korashvili,F,R,,1996
210645,ROU,Elena Teodora Cadar,F,L,,1994
211456,USA,Dasha Ivanova,F,R,,1997
210776,TUR,Hulya Esen,F,U,,1989
202557,TUR,Hulya Esen,F,U,,1989
214343,RUS,Marta Paigina,F,U,,1999
215566,BUL,Gergana Topalova,F,U,,2000
214598,ROU,Oana Georgeta Simion,F,U,,1996
220321,BUL,Nevena Georgieva,F,U,,1999
214049,BUL,Nevena Georgieva,F,U,,1999
214010,BUL,Victoria Ocheva,F,R,,1996
215569,ROU,Gabriela Ana Maria Davidescu,F,U,,2000
211929,BUL,Aleksandra Karamanoleva,F,R,,1997
215879,TUR,Ilay Yoruk,F,R,,2002
214480,ROU,Alexandra Maria Staiculescu,F,U,,2001
220485,ROU,Alexandra Maria Staiculescu,F,U,,2001
214653,ROU,Andreea Prisacariu,F,U,,2000
215568,BUL,Simona Georgieva,F,U,,2002
220691,BUL,Simona Georgieva,F,U,,2002
203095,ROU,Oana Gavrila,F,R,,1998
214599,ROU,Oana Gavrila,F,R,,1998
206336,BUL,Gebriela Mihaylova,F,U,,1997
211931,BUL,Gebriela Mihaylova,F,U,,1997
220692,BUL,Daniella Dimitrova,F,U,,2002
211338,GER,Katharina Hering,F,R,,1995
219639,LAT,Alise Cernecka,F,U,,2001
214455,SUI,Andrina Peer,F,R,,1998
220757,BUL,Lia Karatancheva,F,U,,2003
214924,BUL,Elena Kraleva,F,U,,2002
220758,BUL,Elena Kraleva,F,U,,2002
215449,ROU,Ramona Eva Chivu,F,U,,2000
213723,ISR,Sean Lodzki,F,U,,1999
214359,ROU,Maria Victoria Negoita,F,U,,2000
219833,ROU,Maria Victoria Negoita,F,U,,2000
220759,BUL,Daria Shalamanova,F,U,,2003
204420,USA,Eva Raszkiewicz,F,U,,1993
211452,USA,Eva Raszkiewicz,F,U,,1993
206361,USA,Madeleine Kobelt,F,U,,1992
210717,USA,Madeleine Kobelt,F,U,,1992
213659,MEX,Andrea Renee Villarreal,F,U,,1994
210537,USA,Erin Larner,F,U,,1996
219742,USA,Erin Larner,F,U,,1996
215893,CAN,Jessie Jiaxin Gong,F,U,,2000
214585,CAN,Jessie Jiaxin Gong,F,U,,2000
220546,USA,Tricia Mar,F,U,,1993
213885,USA,Jessica Failla,F,U,,1997
214696,USA,Jessica Failla,F,U,,1997
211855,USA,Imani Graham,F,U,,2002
220310,USA,Imani Graham,F,U,,2002
211546,MEX,Sabastiani Leon,F,R,,1992
214800,MEX,Sabastiani Leon,F,R,,1992
213863,USA,Kristina N Smith,F,U,,1991
203561,USA,Shelby Talcott,F,U,,1993
215281,GRN,Akilah James,F,U,,1993
211519,USA,Helen Abigail Altick,F,U,,1998
216391,USA,Helen Abigail Altick,F,U,,1998
215470,USA,Stephanie Luk,F,R,,1988
215749,USA,Stephanie Luk,F,R,,1988
203370,CAN,Ana Maria Andreea Ileana,F,U,,1999
219922,CAN,Ana Maria Andreea Ileana,F,U,,1999
214697,CAN,Charlotte Robillard Millette,F,L,,1999
213861,USA,Helen Abigail Altick,F,U,,1998
214726,CAN,Isabelle Boulais,F,U,,2000
202447,MEX,Marcela Zacarias,F,R,,1994
201547,POR,Michelle Larcher De Brito,F,R,165.0,1993
211242,CAN,Catherine Leduc,F,U,,1993
213796,CAN,Petra Januskova,F,R,,1991
214779,USA,Sara Daavettila,F,U,,1998
203449,GER,Sarah Rebecca Sekulic,F,L,,1992
220367,CAN,Leylah Annie Fernandez,F,L,,2003
203562,CAN,Erin Routliffe,F,R,,1995
220014,USA,Safiya Carrington,F,R,,2001
202379,USA,Chieh Yu Hsu,F,L,,1992
201550,USA,Kennedy Shaffer,F,U,,1997
214875,USA,Kennedy Shaffer,F,U,,1997
201086,SRB,Jovana Jaksic,F,R,,1993
200764,CAN,Petra Januskova,F,R,,1991
213772,USA,Amy Zhu,F,R,,1995
216357,CAN,Layne Sleeth,F,U,,2002
215062,CAN,Anca Craciun,F,U,,2000
214727,CAN,Anca Craciun,F,U,,2000
211094,USA,Julia Elbaba,F,U,,1994
201399,GBR,Emily Webley Smith,F,R,,1984
205922,ISR,Deniz Khazaniuk,F,U,,1995
215064,BEL,Ysaline Bonaventure,F,L,,1994
202481,CHI,Pascalle Thenoux Acuna,F,U,,1993
210990,CHI,Pascalle Thenoux Acuna,F,U,,1993
212123,CHI,Ignacia Marin,F,U,,1983
215589,SUI,Pauline Wuarin,F,U,,1996
215741,CHI,Valentina Andrea Vasquez Pongruber,F,U,,2001
215943,ARG,Maria Del Rosario Vazquez,F,U,,1998
220282,USA,Andrea Duva,F,R,,1994
213557,ESP,Maria Gutierrez Carrasco,F,U,,1997
215757,CHI,Florencia Massardo Brain,F,U,,2000
210138,CHI,Jimar Geraldine Gerald Gonzalez,F,R,,2002
220684,CHI,Jimar Geraldine Gerald Gonzalez,F,R,,2002
220830,VEN,Michelle Los Arcos Balasch,F,U,,2001
216289,ARG,Maria Virginia Bosch,F,R,,1997
215740,CHI,Maria Ignacia Yapur Lopez,F,U,,2001
211864,ARG,Stephanie Mariel Petit,F,R,,1996
202919,CHN,Wushuang Zheng,F,U,,1999
216162,CHN,Meiqi Guo,F,R,,2000
215185,RUS,Olga Puchkova,F,U,,1988
201479,RUS,Olga Puchkova,F,U,,1988
211351,CHN,Qiu Yu Ye,F,R,,1998
213947,CHN,Ying Zhang,F,U,,1997
203489,CHN,Chengyiyi Yuan,F,U,,2001
215134,CHN,Chengyiyi Yuan,F,U,,2001
215947,CHN,Ran Meng,F,U,,1993
212019,CHN,Yan Wang,F,U,,1996
214724,CHN,Jiaxi Lu,F,U,,1998
214288,CHN,Yuenu Li,F,U,,1999
212021,CHN,Yuenu Li,F,U,,1999
214972,CHN,Shanshan Guo,F,U,,1997
206283,CHN,Xu Liu Sun,F,U,,1996
214328,CHN,Xu Liu Sun,F,U,,1996
213636,JPN,Kimika Sakata,F,R,,2000
214898,JPN,Kimika Sakata,F,R,,2000
214385,CHN,Yixuan Li,F,U,,1998
210428,CHN,Qianqian Zhao,F,U,,1995
215389,CHN,Junsai Wang,F,R,,1999
215937,CHN,Chengyiyi Yuan,F,U,,2001
215248,CHN,Yanni Liu,F,U,,2000
202686,CHN,Di Zhao,F,U,,1993
215043,CHN,Qianhui Tang,F,R,,2001
203236,RUS,Angelina Gabueva,F,U,,1989
214674,CHN,Yuqi Sheng,F,U,,1996
220313,CHN,Jiahe Cai,F,U,,2000
216014,CHN,Lixin Wang,F,U,,2000
201454,CHN,Shanshan Guo,F,U,,1997
202908,JPN,Miyabi Inoue,F,R,,1992
213558,CHN,Xu Liu Sun,F,U,,1995
202921,JPN,Shiho Akita,F,R,,1990
216063,CHN,Tingting Pei,F,U,,2000
203557,JPN,Mana Ayukawa,F,R,,1995
215054,CHN,Wushuang Zheng,F,U,,1999
208904,CHN,Yue Yu,F,U,,1986
212035,CHN,Si Qi Liu,F,U,,1995
216015,CHN,Ziyi Yang,F,U,,1999
215709,CHN,Xiaoxi Zhao,F,R,,2001
215820,CHN,Yidi Yang,F,U,,2000
216019,CHN,Lin Ma,F,U,,1997
203303,CHN,Dan Ni Wang,F,R,,1994
210536,CHN,Dan Ni Wang,F,R,,1994
216390,CHN,Jiaxue Zang,F,U,,1999
211049,IND,Sri Vaishnavi Peddi Reddy,F,U,,1996
215307,CHN,Yue Yu,F,U,,1986
214278,JPN,Mizuno Kijima,F,U,,1996
216163,CHN,Mei Xu Wu,F,U,,2001
220415,CHN,Yan Wang,F,U,,1996
220450,CHN,Keyi Zhou,F,U,,2001
213750,CHN,Zhanlan Wei,F,U,,1998
220451,CHN,Yufei Long,F,U,,1999
202410,CHN,Si Qi Liu,F,U,,1995
215055,CHN,Zhima Du,F,R,,2000
215272,CHN,Tingting Pei,F,U,,2000
216017,CHN,Rui Jie Jiang,F,U,,1997
216389,CHN,Rui Jie Jiang,F,U,,1997
211080,IND,Sai Samhitha Chamarthi,F,R,,1995
220497,CHN,Qianxin Kong,F,R,,1999
216194,CHN,Qianxin Kong,F,R,,1999
215047,CHN,Si Qi Liu,F,U,,1995
215775,CHN,Jiahuan He,F,U,,1997
211234,INA,Deria Nur Haliza,F,R,,1997
203433,CHN,Yixuan Li,F,U,,1997
215946,CHN,Ye Xin Ma,F,U,,1999
220031,CHN,Yuxin Zhang,F,U,,2001
220498,CHN,Yuxin Zhang,F,U,,2001
210370,IND,Sowjanya Bavisetti,F,L,,1994
215249,CHN,Jiaxi Lu,F,U,,1997
215059,CHN,Xinyu Jiang,F,U,,1999
203517,JPN,Chihiro Takayama,F,R,,1991
211269,HKG,Kwan Yau Ng,F,U,,1997
220308,CHN,Jiaying He,F,L,,1999
215046,CHN,Jiatian Qi,F,U,,1999
211326,CHN,Yufei Long,F,U,,1999
215008,CHN,Tingting Pei,F,U,,2000
214679,KOR,Sunam Jeong,F,U,,1996
219868,CHN,Jiakang Li,F,U,,1999
213948,KOR,Dabin Kim,F,R,,1997
215155,IND,Ankita Raina,F,R,,1993
215746,BRA,Vivian Mayumi Toma,F,U,,1991
220819,COL,Mariana Carvajal,F,U,,2002
213737,COL,Claudia Marcela Silva Aragon,F,U,,1990
211462,COL,Claudia Marcela Silva Aragon,F,U,,1990
214055,BRA,Raquel Martini,F,R,,1992
220168,COL,Paula Andrea Coronado,F,U,,2000
208531,COL,Jessica Plazas,F,U,,2002
216151,COL,Jessica Plazas,F,U,,2002
214930,SUI,Jenny Duerst,F,U,,1999
216349,COL,Lina Sachica,F,U,,2001
211043,COL,Andrea Ternera,F,R,,1995
211035,COL,Andrea Ternera,F,R,,1995
211044,MEX,Andrea Renee Villarreal,F,U,,1994
214058,COL,Juliana Valero,F,R,,1998
205823,COL,Arantxa Sanchez,F,L,,1994
203583,USA,Roosh Wijesundera,F,U,,1992
220820,COL,Gabriela Macias,F,U,,2002
220821,COL,Erika Sofia Gonzalez,F,R,,2002
205462,COL,Yuliana Lizarazo,F,R,,1993
202464,COL,Yuliana Lizarazo,F,R,,1993
215785,COL,Nicole Bueno Sandoval,F,U,,2001
216392,COL,Nicole Bueno Sandoval,F,U,,2001
216393,COL,Mariana Vargas Carrascal,F,R,,2001
201441,FIN,Emma Laine,F,L,,1986
205056,CRO,Mariana Drazic,F,R,,1995
210742,CRO,Mariana Drazic,F,R,,1995
213594,CRO,Silvia Njiric,F,R,,1994
201694,CRO,Silvia Njiric,F,R,,1994
214022,GER,Ina Kaufinger,F,U,,1994
211772,GER,Ina Kaufinger,F,U,,1994
210335,NED,Judith Van Kessel,F,U,,2001
215392,NED,Judith Van Kessel,F,U,,2001
210847,ITA,Miriana Tona,F,U,,1995
215296,SRB,Kristina Miletic,F,U,,1999
202438,CZE,Gabriela Horackova,F,R,,1992
202604,GRE,Despina Papamichail,F,R,,1993
214995,RUS,Sofya Golubovskaya,F,R,,2001
203284,BUL,Julia Terziyska,F,R,,1996
211285,CZE,Gabriela Pantuckova,F,R,,1995
206166,FRA,Jade Suvrijn,F,R,,1995
201617,CRO,Ana Vrljic,F,R,,1985
220434,CZE,Kristyna Lavickova,F,U,,2002
215693,CZE,Michaela Bayerlova,F,U,,1999
216097,USA,Elizabeth Mandlik,F,U,,2001
202578,BEL,Helene Scholsen,F,R,,1996
205875,SRB,Natalija Kostic,F,R,,1995
203428,SVK,Vivien Juhaszova,F,R,,1994
213628,SRB,Bojana Marinkovic,F,U,,1997
214295,SVK,Tereza Mihalikova,F,R,,1998
211779,USA,Natalie Suk,F,U,,1996
214002,USA,Natalie Suk,F,U,,1996
212053,RUS,Anastasia Pribylova,F,U,,1996
211266,CZE,Alexandra Silna,F,R,,2002
220460,CZE,Alexandra Silna,F,R,,2002
215869,LTU,Paulina Bakaite,F,U,,
215712,CZE,Dagmar Dudlakova,F,R,,1991
210062,CZE,Dagmar Dudlakova,F,R,,1991
206145,CZE,Karolina Kubanova,F,U,,2001
220461,CZE,Karolina Kubanova,F,U,,2001
202451,CZE,Pernilla Mendesova,F,R,,1994
211698,CZE,Pernilla Mendesova,F,R,,1994
216225,CZE,Nikola Tomanova,F,R,,1996
214003,CZE,Nikola Tomanova,F,R,,1996
215505,SVK,Laura Svatikova,F,R,,1994
216186,RUS,Anastasia Pribylova,F,U,,1996
216185,CZE,Karolina Berankova,F,R,,2001
216188,CZE,Klara Hajkova,F,R,,1999
216074,CZE,Anna Siskova,F,U,,2002
214816,CZE,Pernilla Mendesova,F,R,,1994
213581,CZE,Ludmila Kareisova,F,U,,2002
220580,CZE,Ludmila Kareisova,F,U,,2002
213533,LAT,Irina Lapustina,F,U,,1999
216288,LAT,Irina Lapustina,F,U,,1999
204366,FRA,Clothilde De Bernardi,F,R,,1995
216073,CZE,Nikola Breckova,F,U,,2001
206335,SLO,Nina Potocnik,F,R,,1997
214193,CZE,Simona Heinova,F,U,,1997
219304,SVK,Barbora Kollarova,F,R,,1997
213938,CZE,Tereza Kolarova,F,U,,1998
214751,BIH,Renata Ivandic,F,R,,1999
220581,BIH,Renata Ivandic,F,R,,1999
206003,NOR,Melanie Stokke,F,R,,1997
214431,SVK,Barbora Palcatova,F,U,,1998
202471,CZE,Karolina Cechova,F,R,,1992
210764,CZE,Karolina Cechova,F,R,,1992
206403,UKR,Alona Fomina,,R,,1989
211296,BIH,Dea Herdzelas,F,R,,1997
210657,ITA,Federica Arcidiacono,F,U,,1993
214893,CZE,Sonja Krtenova,F,U,,1998
214266,CZE,Martina Kudelova,F,R,,1999
202679,SVK,Natalia Vajdova,F,U,,1995
216128,GER,Maria Schneider,F,U,,1997
201657,CZE,Kristyna Hrabalova,F,U,,1996
215607,SVK,Laura Maluniakova,F,U,,1998
216256,CZE,Linda Sevcikova,F,U,,1998
206175,SUI,Tess Sugnaux,F,R,,1995
220689,CZE,Karolina Vlckova,F,U,,2001
220569,CZE,Tereza Polanska,F,R,,1998
212044,GER,Katharina Gerlach,F,R,,1998
214360,CZE,Natalie Cvackova,F,U,,1996
206070,CZE,Linda Sevcikova,F,U,,1998
220335,GER,Sophia Intert,F,U,,1998
220690,CZE,Petra Sedlackova,F,U,,2001
204268,ARG,Melany Solange Krywoj,F,U,,1998
214743,SWE,Katerina Filip,F,R,,1999
214762,GBR,Mirabelle Njoze,F,L,,1997
215144,CZE,Miriam Kolodziejova,F,R,,1997
220740,CZE,Ivana Sebestova,F,U,,2001
213879,GER,Katharina Hering,F,R,,1995
220741,CZE,Katerina Koci,F,U,,2002
220671,RUS,Yulia Kulikova,F,U,,1989
214275,CZE,Hana Pektorova,F,U,,1997
203965,AUT,Bettina Pirker,F,U,,1983
214247,ITA,Alice Matteucci,F,R,,1995
211885,ITA,Alice Matteucci,F,R,,1995
214770,SVK,Jana Jablonovska,F,R,,1996
215697,ITA,Martina Colmegna,F,R,,1997
211820,ITA,Martina Colmegna,F,R,,1997
220846,CZE,Beata Havlickova,F,U,,2002
214459,POL,Joanna Zawadzka,F,U,,1997
215110,POL,Joanna Zawadzka,F,U,,1997
214158,UKR,Anastasiya Shoshyna,F,U,,1998
220593,SUI,Kristina Milenkovic,F,R,,2001
212050,UKR,Nataliya Pogribnyak,F,U,,1998
220847,CZE,Adela Dorreova,F,U,,2002
203448,JPN,Mai Hontama,F,R,,1999
215988,JPN,Mai Hontama,F,R,,1999
220848,ITA,Lucia Bronzetti,F,R,,1999
214895,CZE,Radka Buzkova,F,R,,2000
214826,CRO,Iva Primorac,F,U,,1996
216224,CZE,Denisa Pospisilova,F,U,,1999
215375,POL,Duda Ewa,F,U,,1998
215934,POL,Duda Ewa,F,U,,1998
211002,ECU,Ariana Chan Baratau,F,U,,2000
219580,ECU,Ariana Chan Baratau,F,U,,2000
211965,GER,Jasmin Jebawy,F,U,,1996
220834,CRC,Tania Lea Aizenman Sanchez,F,U,,2000
211463,COL,Paula Andrea Puentes Jimenez,F,R,,1995
219310,USA,Kelly Williford,F,L,,1994
211361,ITA,Sara Castellano,F,U,,1994
207947,CUB,Yamile Fors Guerra,F,U,,1977
215763,GBR,Emily Appleton,F,U,,1999
214610,USA,Aimee Tarun,F,U,,1994
216219,ECU,Maria Gomez,F,R,,1987
220835,USA,Danika Gerner,F,R,,1989
220836,USA,Danika Gerner,F,R,,1989
220837,POL,Duda Ewa,F,U,,1998
211042,COL,Juliana Jose Parra Gomez,F,U,,1996
220838,ECU,Ana Paula Jimenez Coello,F,U,,2002
220515,RUS,Kamilla Kokeladze,F,R,,2000
220839,ECU,Carolina Alvarez,F,L,,2000
220840,ECU,Francesca Lilliegren,F,U,,2001
220271,EGY,Yusra Hegy,F,U,,2001
211884,USA,Shelby Talcott,F,U,,1993
211098,EGY,Dalia Ahmed,F,U,,2001
215753,EGY,Dalia Ahmed,F,U,,2001
219792,RUS,Anastasia Sukhotina,F,L,,2001
211408,IND,Rishika Sunkara,F,R,,1994
214565,EGY,Rowan Arafat,F,U,,1995
215584,EGY,Rowan Arafat,F,U,,1995
213648,EGY,Ahlam Shawkat,F,U,,1999
220272,CHN,Junsai Wang,F,R,,1999
215457,IND,Natasha Palha,F,U,,1995
201618,IND,Nidhi Chilumula,F,R,,1995
210951,EGY,Sara El Ghazouly,F,R,,2002
220273,EGY,Sara El Ghazouly,F,R,,2002
214978,USA,Akiko Okuda,F,U,,1994
211529,ITA,Valeria Prosperi,F,U,,1996
210848,ITA,Valeria Prosperi,F,U,,1996
214259,RUS,Valeriya Denisenko,F,U,,2000
216296,GER,Karolina Kowall,F,U,,
211722,HUN,Szabina Szlavikovics,F,R,,1996
220045,USA,Natasha Yonan,F,R,,1993
214843,JPN,Kanako Osafune,F,L,,1998
203195,GER,Karolina Kowall,F,U,,
202231,JPN,Shiho Hisamatsu,F,R,,1980
220240,EGY,Farah Khalil,F,U,,
212054,GER,Amelie Intert,F,U,,1997
204301,SUI,Arlinda Rushiti,F,U,,2000
206187,RUS,Varvara Kuznetsova,F,R,,1993
211721,JPN,Akiho Kakuya,F,U,,1996
214973,ZIM,Valeria Bhunu,F,U,,1996
210526,ZIM,Valeria Bhunu,F,U,,1996
211584,RUS,Diana Shevchenko,F,U,,1995
215967,SLO,Sasa Klanecek,F,U,,1999
204379,BEL,Catherine Chantraine,F,U,,1994
216177,GER,Jana Jais,F,U,,1999
206137,UKR,Oleksandra Piskun,F,U,,1993
214821,CZE,Martina Pradova,F,R,,1991
202654,CZE,Martina Pradova,F,R,,1991
203463,AUT,Marlies Szupper,F,U,,1996
211682,ROU,Miriam Bianca Bulgaru,F,R,,1999
202677,POL,Alicja Zduniak,F,U,,1997
215792,POL,Alicja Zduniak,F,U,,1997
202594,FRA,Salma Djoubri,F,U,,2003
213693,SWE,Sandra Ortevall,F,U,,1999
216121,GER,Yasmine Wagner,F,U,,2001
211382,FRA,Caroline Romeo,F,U,,1995
211495,UKR,Helen Ploskina,F,R,,1998
202558,UKR,Veronika Kapshay,F,U,,1987
215976,RUS,Valeriya Zeleva,F,R,,1999
202656,SRB,Barbara Bonic,F,R,,1993
